1,1.0,14.0
2,1.0,11.0
3,1.0,15.0
4,0.999,11.0
5,0.9772512378214517,23.0
6,0.9626946373158061,16.0
7,0.9493041681462656,15.0
8,0.9370369888620198,14.0
9,0.8939941590229386,48.0
10,0.8797970327640969,17.0
11,0.8452827805735033,41.0
12,0.8301963316171974,19.0
13,0.8104990823150267,25.0
14,0.7640404167313927,60.0
15,0.7407070321560997,32.0
16,0.7296738648992792,16.0
17,0.6954601118039707,49.0
18,0.689225949030651,10.0
19,0.6769247732130653,19.0
20,0.6621877602947683,23.0
21,0.6426075087326283,31.0
22,0.6009433131399452,68.0
23,0.5563858806683429,78.0
24,0.5334903964194936,43.0
25,0.5135883436925301,39.0
26,0.5014029397595902,25.0
27,0.4865769398194536,31.0
28,0.4573111525195289,63.0
29,0.3766313860903695,195.0
30,0.340432347370627,102.0
31,0.26937362101798235,235.0
32,0.22251706113826017,192.0
33,0.1920835106763006,148.0
34,0.16139312693113966,175.0
35,0.14299113430856317,122.0
36,0.12232783079001676,157.0
37,0.09786539401635165,224.0
38,0.08181850531401902,180.0
39,0.06902152328662714,171.0
40,0.05952190156055837,149.0
41,0.050767926406554933,160.0
42,0.0424435613653425,180.0
43,0.036056735036558304,164.0
44,0.030539185081081124,167.0
45,0.02448106696961483,222.0
46,0.02071413849798012,168.0
47,0.01800674553510103,141.0
48,0.0151600000311334,173.0
49,0.012610985773725226,185.0
50,0.010511577409633223,183.0
51,0.01,160.0
52,0.01,220.0
53,0.01,278.0
54,0.01,236.0
55,0.01,382.0
56,0.01,192.0
57,0.01,183.0
58,0.01,147.0
59,0.01,193.0
60,0.01,222.0
61,0.01,108.0
62,0.01,119.0
63,0.01,159.0
64,0.01,156.0
65,0.01,154.0
66,0.01,161.0
67,0.01,175.0
68,0.01,144.0
69,0.01,182.0
70,0.01,278.0
71,0.01,141.0
72,0.01,190.0
73,0.01,167.0
74,0.01,143.0
75,0.01,164.0
76,0.01,129.0
77,0.01,133.0
78,0.01,140.0
79,0.01,229.0
80,0.01,168.0
81,0.01,126.0
82,0.01,206.0
83,0.01,146.0
84,0.01,167.0
85,0.01,153.0
86,0.01,35.0
87,0.01,255.0
88,0.01,73.0
89,0.01,29.0
90,0.01,20.0
91,0.01,183.0
92,0.01,207.0
93,0.01,149.0
94,0.01,159.0
95,0.01,176.0
96,0.01,126.0
97,0.01,125.0
98,0.01,173.0
99,0.01,125.0
100,0.01,102.0
101,0.01,144.0
102,0.01,139.0
103,0.01,123.0
104,0.01,268.0
105,0.01,236.0
106,0.01,154.0
107,0.01,124.0
108,0.01,179.0
109,0.01,126.0
110,0.01,209.0
111,0.01,170.0
112,0.01,146.0
113,0.01,279.0
114,0.01,148.0
115,0.01,155.0
116,0.01,43.0
117,0.01,154.0
118,0.01,313.0
119,0.01,254.0
120,0.01,500.0
121,0.01,500.0
122,0.01,401.0
123,0.01,109.0
124,0.01,480.0
125,0.01,130.0
126,0.01,260.0
127,0.01,200.0
128,0.01,500.0
129,0.01,160.0
130,0.01,99.0
131,0.01,94.0
132,0.01,223.0
133,0.01,208.0
134,0.01,94.0
135,0.01,246.0
136,0.01,164.0
137,0.01,123.0
138,0.01,374.0
139,0.01,192.0
140,0.01,210.0
141,0.01,120.0
142,0.01,295.0
143,0.01,69.0
144,0.01,139.0
145,0.01,115.0
146,0.01,172.0
147,0.01,173.0
148,0.01,92.0
149,0.01,82.0
150,0.01,306.0
151,0.01,114.0
152,0.01,253.0
153,0.01,143.0
154,0.01,163.0
155,0.01,439.0
156,0.01,261.0
157,0.01,186.0
158,0.01,500.0
159,0.01,261.0
160,0.01,205.0
161,0.01,168.0
162,0.01,62.0
163,0.01,25.0
164,0.01,130.0
165,0.01,232.0
166,0.01,177.0
167,0.01,181.0
168,0.01,223.0
169,0.01,81.0
170,0.01,91.0
171,0.01,181.0
172,0.01,43.0
173,0.01,131.0
174,0.01,10.0
175,0.01,10.0
176,0.01,10.0
177,0.01,10.0
178,0.01,10.0
179,0.01,10.0
180,0.01,8.0
181,0.01,9.0
182,0.01,9.0
183,0.01,10.0
184,0.01,9.0
185,0.01,10.0
186,0.01,9.0
187,0.01,11.0
188,0.01,8.0
189,0.01,9.0
190,0.01,10.0
191,0.01,10.0
192,0.01,10.0
193,0.01,10.0
194,0.01,10.0
195,0.01,11.0
196,0.01,9.0
197,0.01,11.0
198,0.01,10.0
199,0.01,11.0
200,0.01,8.0
201,0.01,10.0
202,0.01,9.0
203,0.01,9.0
204,0.01,9.0
205,0.01,10.0
206,0.01,10.0
207,0.01,10.0
208,0.01,8.0
209,0.01,9.0
210,0.01,9.0
211,0.01,9.0
