1,0.6374846057319378,-500.0
2,0.38694418677575626,-500.0
3,0.23486967737462733,-500.0
4,0.14256258973604927,-500.0
5,0.09179528941228957,-440.0
6,0.055718449186237556,-500.0
7,0.035555208820303975,-449.0
8,0.02158151152029532,-500.0
9,0.013099673858044215,-500.0
10,0.01,-500.0
11,0.01,-500.0
12,0.01,-473.0
13,0.01,-500.0
14,0.01,-500.0
15,0.01,-222.0
16,0.01,-366.0
17,0.01,-500.0
18,0.01,-500.0
19,0.01,-248.0
20,0.01,-500.0
21,0.01,-500.0
22,0.01,-500.0
23,0.01,-500.0
24,0.01,-500.0
25,0.01,-500.0
26,0.01,-500.0
27,0.01,-500.0
28,0.01,-500.0
29,0.01,-500.0
30,0.01,-466.0
31,0.01,-500.0
32,0.01,-393.0
33,0.01,-500.0
34,0.01,-500.0
35,0.01,-500.0
36,0.01,-465.0
37,0.01,-500.0
38,0.01,-500.0
39,0.01,-354.0
40,0.01,-500.0
41,0.01,-500.0
42,0.01,-500.0
43,0.01,-491.0
44,0.01,-416.0
45,0.01,-500.0
46,0.01,-500.0
47,0.01,-454.0
48,0.01,-500.0
49,0.01,-337.0
50,0.01,-500.0
51,0.01,-500.0
52,0.01,-500.0
53,0.01,-308.0
54,0.01,-500.0
55,0.01,-500.0
56,0.01,-500.0
57,0.01,-500.0
58,0.01,-500.0
59,0.01,-500.0
60,0.01,-500.0
61,0.01,-500.0
62,0.01,-500.0
63,0.01,-500.0
64,0.01,-500.0
65,0.01,-500.0
66,0.01,-500.0
67,0.01,-500.0
68,0.01,-500.0
69,0.01,-500.0
70,0.01,-428.0
71,0.01,-500.0
72,0.01,-395.0
73,0.01,-358.0
74,0.01,-500.0
75,0.01,-500.0
76,0.01,-500.0
77,0.01,-484.0
78,0.01,-500.0
79,0.01,-500.0
80,0.01,-500.0
81,0.01,-407.0
82,0.01,-500.0
83,0.01,-500.0
84,0.01,-449.0
85,0.01,-500.0
86,0.01,-500.0
87,0.01,-500.0
88,0.01,-455.0
89,0.01,-472.0
90,0.01,-480.0
91,0.01,-500.0
92,0.01,-500.0
93,0.01,-500.0
94,0.01,-500.0
95,0.01,-338.0
96,0.01,-500.0
97,0.01,-500.0
98,0.01,-500.0
99,0.01,-500.0
100,0.01,-500.0
101,0.01,-500.0
102,0.01,-500.0
103,0.01,-500.0
104,0.01,-500.0
105,0.01,-500.0
106,0.01,-500.0
107,0.01,-500.0
108,0.01,-500.0
109,0.01,-500.0
110,0.01,-386.0
111,0.01,-500.0
112,0.01,-500.0
113,0.01,-500.0
114,0.01,-374.0
115,0.01,-351.0
116,0.01,-500.0
117,0.01,-500.0
118,0.01,-500.0
119,0.01,-500.0
120,0.01,-500.0
121,0.01,-500.0
122,0.01,-500.0
123,0.01,-386.0
124,0.01,-500.0
125,0.01,-500.0
126,0.01,-500.0
127,0.01,-370.0
128,0.01,-500.0
129,0.01,-392.0
130,0.01,-500.0
131,0.01,-500.0
132,0.01,-500.0
133,0.01,-500.0
134,0.01,-404.0
135,0.01,-500.0
136,0.01,-500.0
137,0.01,-500.0
138,0.01,-500.0
139,0.01,-500.0
140,0.01,-500.0
141,0.01,-500.0
142,0.01,-500.0
143,0.01,-423.0
144,0.01,-500.0
145,0.01,-500.0
146,0.01,-500.0
147,0.01,-500.0
148,0.01,-500.0
149,0.01,-500.0
150,0.01,-500.0
151,0.01,-449.0
152,0.01,-500.0
153,0.01,-500.0
154,0.01,-500.0
155,0.01,-500.0
156,0.01,-468.0
157,0.01,-476.0
158,0.01,-500.0
159,0.01,-500.0
160,0.01,-500.0
161,0.01,-500.0
162,0.01,-500.0
163,0.01,-500.0
164,0.01,-500.0
165,0.01,-500.0
166,0.01,-500.0
167,0.01,-500.0
168,0.01,-500.0
169,0.01,-500.0
170,0.01,-500.0
171,0.01,-500.0
172,0.01,-500.0
173,0.01,-500.0
174,0.01,-500.0
175,0.01,-359.0
176,0.01,-258.0
177,0.01,-500.0
178,0.01,-500.0
179,0.01,-500.0
180,0.01,-500.0
181,0.01,-500.0
182,0.01,-500.0
183,0.01,-257.0
184,0.01,-500.0
185,0.01,-445.0
186,0.01,-500.0
187,0.01,-500.0
188,0.01,-500.0
189,0.01,-500.0
190,0.01,-500.0
191,0.01,-500.0
192,0.01,-500.0
193,0.01,-397.0
194,0.01,-500.0
195,0.01,-328.0
196,0.01,-500.0
197,0.01,-229.0
198,0.01,-500.0
199,0.01,-360.0
200,0.01,-500.0
201,0.01,-439.0
202,0.01,-500.0
203,0.01,-500.0
204,0.01,-500.0
205,0.01,-500.0
206,0.01,-500.0
207,0.01,-500.0
208,0.01,-500.0
209,0.01,-500.0
210,0.01,-500.0
211,0.01,-482.0
212,0.01,-431.0
213,0.01,-500.0
214,0.01,-500.0
215,0.01,-423.0
216,0.01,-226.0
217,0.01,-500.0
218,0.01,-302.0
219,0.01,-500.0
220,0.01,-391.0
221,0.01,-500.0
222,0.01,-500.0
223,0.01,-417.0
224,0.01,-500.0
225,0.01,-397.0
226,0.01,-500.0
227,0.01,-500.0
228,0.01,-500.0
229,0.01,-500.0
230,0.01,-406.0
231,0.01,-447.0
232,0.01,-500.0
233,0.01,-274.0
234,0.01,-500.0
235,0.01,-403.0
236,0.01,-500.0
237,0.01,-500.0
238,0.01,-500.0
239,0.01,-500.0
240,0.01,-500.0
241,0.01,-500.0
242,0.01,-500.0
243,0.01,-341.0
244,0.01,-500.0
245,0.01,-500.0
246,0.01,-500.0
247,0.01,-465.0
248,0.01,-334.0
249,0.01,-356.0
250,0.01,-500.0
251,0.01,-500.0
252,0.01,-500.0
253,0.01,-500.0
254,0.01,-373.0
255,0.01,-246.0
256,0.01,-500.0
257,0.01,-216.0
258,0.01,-404.0
259,0.01,-448.0
260,0.01,-500.0
261,0.01,-494.0
262,0.01,-500.0
263,0.01,-500.0
264,0.01,-500.0
265,0.01,-500.0
266,0.01,-500.0
267,0.01,-343.0
268,0.01,-500.0
269,0.01,-385.0
